181,44.03,10.38,,45.78
181,45.03,10.38,,46.36
181,46.36,10.52,,46.48
181,47.59,10.58,,46.48
181,45.78,10.29,,45.78
181,47.72,10.35,,46.48
181,46.48,10.42,,45.54
181,44.16,10.24,,45.39
181,45.39,10.36,,45.54
181,47.57,10.18,,45.71
181,45.54,10.25,,45.54
181,43.4,10.44,,45.71
181,45.71,10.31,,45.71
181,48.68,10.41,,47.04
181,43.96,10.38,,47.04
181,47.04,10.43,,47.45
181,45.29,10.38,,47.45
181,47.45,10.46,,47.55
181,49.34,10.28,,47.55
181,47.74,10.43,,47.55
181,46.19,10.6,,47.55
181,47.55,10.62,,48.15
181,45,10.42,,48.15
181,48.35,10.56,,48.15
181,50.89,10.45,,40.81
175,48.15,9.52,,39.65
175,40.81,9.19,,38.95
175,39.65,9.14,,38.95
175,38.95,8.84,,38.95
175,37.47,9.34,,38.58
175,38.41,9.21,,38.58
175,39.92,9.17,,38.58
175,39.36,9.12,,38
175,38.58,8.88,,38
175,37.42,8.9,,38
175,37.57,9.09,,38.37
175,38,8.89,,39.7
175,39.7,8.84,,39.7
175,38.37,9.05,,40.81
175,40.81,8.89,,40.81
175,42,9.07,,39.34
175,36.38,9.04,,38
175,41.03,9.01,,38
175,39.34,8.96,,37.71
175,38,9.01,,37.45
175,37.71,9.04,,36.89
175,36.89,8.84,,35.94
175,35.36,9.01,,35.36
175,37.45,8.85,,35.24
175,35.12,8.99,,35.12
175,35.94,8.91,,33.93
175,33.93,8.89,,33.4
175,35.24,9.08,,29.53
168,33.4,8.23,,21.17
168,29.53,7.66,,21.17
168,21.17,7.52,,21.17
168,18.14,7.22,,21.34
168,19.98,7.24,,22.74
168,22.86,7.3,,22.74
168,21.34,7.33,,21.97
168,22.74,7.19,,21.97
168,24.61,7.31,,20.78
168,19.52,7.34,,20.54
168,21.97,7.33,,20.54
168,20.78,7.56,,19.52
168,20.54,7.29,,17.54
168,19.52,7.2,,17.32
168,17.32,7.17,,16.71
168,17.54,7.1,,16.57
168,16.01,7.09,,16.33
168,16.57,7.07,,16.57
168,16.71,7.13,,16.33
168,16.2,6.9,,16.2
168,16.33,6.92,,13.3
168,17.58,6.99,,13.3
168,12.43,7,,13.3
168,13.3,6.84,,13.39
168,10.75,7.04,,13.39
168,14.53,6.65,,13.54
168,13.39,6.99,,13.54
168,14.41,6.87,,13.54
168,13.39,6.74,,13.54
168,13.54,6.83,,13.54
168,14.39,6.89,,14.39
168,11.82,6.95,,14.44
168,14.61,6.77,,14.44
168,11.31,6.83,,14.44
168,16.37,6.87,,14.44
168,14.44,6.91,,12.96
168,11.17,6.8,,11.24
168,15.31,7.12,,11.24
168,12.96,7,,10.12
162,11.24,6.44,,8.89
162,8.65,6.31,,8.65
162,10.12,5.76,,8.89
162,8.26,5.68,,8.26
162,8.89,5.83,,8.89
162,8.04,5.66,,11.72
162,11.72,5.6,,12.52
162,7.99,5.61,,12.91
162,13.49,5.53,,13.49
162,12.52,5.56,,13.61
162,12.91,5.69,,13.61
162,14.8,5.55,,13.61
162,14,5.5,,13.49
162,13.61,5.51,,13.49
162,12.81,5.42,,13.49
162,12.11,5.4,,13.98
162,13.49,5.26,,14.05
162,15.14,5.16,,14.19
162,14.05,5.28,,14.05
162,13.98,5.26,,14.19
162,14.19,5.18,,14.39
162,14.61,5.3,,14.39
162,12.55,5.37,,14.39
162,15.72,5.19,,14.7
162,14.39,5.31,,14.7
162,13.2,5.34,,14.9
162,14.9,5.14,,14.9
162,14.7,5.13,,14.7
156,16.18,4.79,,14.1
156,901.3,4.48,,13.1
156,14.1,4.25,,12.38
156,10.97,4.49,,12.38
156,13.1,4.3,,12.91
156,12.38,4.31,,12.91
156,12.35,4.33,,13.49
156,13.76,4.3,,13.76
156,12.91,4.52,,14.29
156,15.48,4.46,,14.29
156,13.49,4.35,,14.29
156,14.29,4.34,,14.29
156,14.82,4.27,,13.78
156,13.18,4.49,,13.49
156,15.04,4.46,,13.49
156,13.13,4.34,,13.49
156,13.78,4.48,,13.49
156,13.49,4.25,,11.7
156,10.49,4.5,,10.49
156,15.26,4.41,,10.39
156,10.39,4.43,,8.43
150,11.7,4.21,,6.95
150,8.43,4.11,,3.39
150,6.95,3.99,,3.37
150,2.01,3.77,,3.37
150,3.39,3.65,,3.37
150,1.67,3.9,,3.37
150,3.37,3.77,,3.37
150,4.58,3.77,,3.32
150,3.32,3.75,,3.32
150,4.48,3.67,,3.2
150,1.74,3.67,,2.35
150,1.26,3.82,,3.2
150,3.85,3.78,,3.83
150,3.2,3.8,,3.2
150,2.35,3.76,,3.83
150,3.83,3.85,,3.83
150,4.34,3.76,,4.34
150,2.45,3.93,,2.45
150,4.55,3.96,,4.55
150,2.4,3.98,,2.4
150,4.87,3.93,,3.12
150,2.11,3.98,,2.11
143,4.8,3.91,,0.63
143,0.63,3.67,,-1.89
143,3.12,3.37,,-2.49
143,-1.89,3.33,,-2.49
143,-3.2,3.08,,-3.2
143,-6.01,3.12,,-2.86
143,-2.49,3.13,,-2.86
143,-2.45,3.13,,-3.73
143,-3.73,3.11,,-3.73
143,-2.86,3.23,,-3.39
143,-4.29,3.18,,-4.12
143,-4.12,3.08,,-4.12
143,-3.12,3.17,,-4.99
143,-3.39,3.18,,-5.06
143,-5.3,3.14,,-5.3
143,-4.99,3.14,,-5.06
143,-5.06,3.07,,-5.96
143,-6.35,3.03,,-5.98
143,-5.96,3,,-5.96
143,-5.01,3.11,,-5.84
143,-6.35,2.99,,-5.98
143,-5.98,2.99,,-5.98
143,-5.16,2.93,,-7.94
143,-5.84,3.03,,-7.94
143,-7.94,2.9,,-9.23
143,-9.33,3.12,,-9.33
143,-9.23,3,,-10.78
137,-6.44,2.7,,-11.29
137,-10.78,2.59,,-11.46
137,-11.46,2.37,,-13.73
137,-11.29,2.26,,-14.94
137,-13.73,2.43,,-14.94
137,-14.94,2.32,,-15.33
137,-15.6,2.33,,-15.33
137,-15.33,2.13,,-14.92
137,-14.48,2.14,,-14.9
137,-15.36,2.18,,-14.92
137,-14.92,2.05,,-14.9
137,-14.9,2.23,,-14.9
137,-14.07,2.2,,-15.82
137,-18.55,2.3,,-16.95
137,-14.15,2.28,,-16.25
137,-15.82,2.35,,-16.95
137,-16.95,2.29,,-17.44
137,-17.44,2.26,,-17.44
137,-16.25,2.21,,-17.32
137,-18.19,2.28,,-17.49
137,-17.49,1.97,,-17.49
137,-17.32,2.17,,-17.63
137,-17.22,2.14,,-17.63
137,-18.84,2.26,,-17.63
137,-17.63,2.13,,-17.63
137,-18.63,2.08,,-18.63
131,-13.88,1.71,,-19.45
131,-16.23,1.36,,-19.76
131,-19.45,1.25,,-19.79
131,-21.7,1.21,,-20.18
131,-19.76,1.18,,-20.18
131,-19.79,1.03,,-21
131,-23.3,1.1,,-21.19
131,-20.18,1,,-21
131,-21,1.12,,-21.19
131,-21.27,0.91,,-21.27
131,-21.19,1.02,,-21.19
131,-20.76,0.97,,-21.31
131,-22.94,0.99,,-21.31
131,-21.87,0.97,,-21.19
131,-20.37,0.98,,-21.19
131,-21.31,0.97,,-21.19
131,-21.19,1.05,,-21.02
131,-20.13,0.94,,-21.02
131,-21.39,1.03,,-21.15
131,-21.02,0.98,,-21.15
131,-20.95,-4732.19,,-21.75
131,-21.15,1.1,,-21.75
125,-22.62,0.86,,-21.75
125,-21.75,1.03,,-21.75
125,-22.21,0.97,,-21.22
125,-19.69,0.91,,-20.95
125,-21.22,0.89,,-21.19
125,-22.24,0.94,,-20.95
125,-20.95,0.86,,-20.95
125,-19.21,0.98,,-21.19
125,-21.19,0.86,,-21.19
125,-19.18,1.03,,-21.05
125,-22.7,0.88,,-21.29
